_url,_position,constituency,party,candidate,votes,votes/_source,share,share/_source
http://www.bbc.co.uk/news/politics/constituencies/E14000573,5,"Green Party (GRN) , with candidate Duncan Royle , have the following results: 841 total votes taken. 2.6% share of the total vote +2.6% change in share of the votes",(GRN),", with candidate Duncan Royle",841,841,2.6,2.6
http://www.bbc.co.uk/news/politics/constituencies/E14000573,6,"Liberal Democrat (LD) , with candidate Bill Greene , have the following results: 743 total votes taken. 2.3% share of the total vote -12.2% change in share of the votes",(LD),", with candidate Bill Greene",743,743,2.3,2.3
http://www.bbc.co.uk/news/politics/constituencies/E14000573,7,"Independent (IND) , with candidate Andy Higgins , have the following results: 655 total votes taken. 2.0% share of the total vote +2.0% change in share of the votes",(IND),", with candidate Andy Higgins",655,655,2,2
http://www.bbc.co.uk/news/politics/constituencies/E14000573,8,"Independent (IND) , with candidate Lawrence Chard , have the following results: 73 total votes taken. 0.2% share of the total vote +0.2% change in share of the votes",(IND),", with candidate Lawrence Chard",73,73,0.2,0.2
http://www.bbc.co.uk/news/politics/constituencies/E14000567,1,Birmingham Selly Oak,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000567,2,"Labour (LAB) , with candidate Steve McCabe , have the following results: 21,584 total votes taken. 47.7% share of the total vote +9.1% change in share of the votes",(LAB),", with candidate Steve McCabe",21584,"21,584",47.7,47.7
http://www.bbc.co.uk/news/politics/constituencies/E14000567,3,"Conservative (CON) , with candidate Alex Boulter , have the following results: 13,137 total votes taken. 29.0% share of the total vote -2.1% change in share of the votes",(CON),", with candidate Alex Boulter",13137,"13,137",29,29
http://www.bbc.co.uk/news/politics/constituencies/E14000567,4,"UKIP (UKIP) , with candidate Steven Brookes , have the following results: 5,755 total votes taken. 12.7% share of the total vote +10.3% change in share of the votes",(UKIP),", with candidate Steven Brookes",5755,"5,755",12.7,12.7
http://www.bbc.co.uk/news/politics/constituencies/E14000567,5,"Liberal Democrat (LD) , with candidate Colin Green , have the following results: 2,517 total votes taken. 5.6% share of the total vote -16.7% change in share of the votes",(LD),", with candidate Colin Green",2517,"2,517",5.6,5.6
http://www.bbc.co.uk/news/politics/constituencies/E14000567,6,"Green Party (GRN) , with candidate Clare Thomas , have the following results: 2,301 total votes taken. 5.1% share of the total vote +3.7% change in share of the votes",(GRN),", with candidate Clare Thomas",2301,"2,301",5.1,5.1
http://www.bbc.co.uk/news/politics/constituencies/E14000572,1,Blackpool North & Cleveleys,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000572,2,"Conservative (CON) , with candidate Paul Maynard , have the following results: 17,508 total votes taken. 44.4% share of the total vote +2.7% change in share of the votes",(CON),", with candidate Paul Maynard",17508,"17,508",44.4,44.4
http://www.bbc.co.uk/news/politics/constituencies/E14000572,3,"Labour (LAB) , with candidate Samuel Rushworth , have the following results: 14,168 total votes taken. 36.0% share of the total vote -0.5% change in share of the votes",(LAB),", with candidate Samuel Rushworth",14168,"14,168",36,36
http://www.bbc.co.uk/news/politics/constituencies/E14000572,4,"UKIP (UKIP) , with candidate Simon Noble , have the following results: 5,823 total votes taken. 14.8% share of the total vote +10.7% change in share of the votes",(UKIP),", with candidate Simon Noble",5823,"5,823",14.8,14.8
http://www.bbc.co.uk/news/politics/constituencies/E14000572,5,"Liberal Democrat (LD) , with candidate Sue Close , have the following results: 948 total votes taken. 2.4% share of the total vote -10.9% change in share of the votes",(LD),", with candidate Sue Close",948,948,2.4,2.4
http://www.bbc.co.uk/news/politics/constituencies/E14000572,6,"Green Party (GRN) , with candidate John Warnock , have the following results: 889 total votes taken. 2.3% share of the total vote +2.3% change in share of the votes",(GRN),", with candidate John Warnock",889,889,2.3,2.3
http://www.bbc.co.uk/news/politics/constituencies/E14000572,7,"The Northern Party (NORP) , with candidate James Walsh , have the following results: 57 total votes taken. 0.1% share of the total vote +0.1% change in share of the votes",(NORP),", with candidate James Walsh",57,57,0.1,0.1
http://www.bbc.co.uk/news/politics/constituencies/E14000568,1,Birmingham Yardley,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000568,2,"Labour (LAB) , with candidate Jess Phillips , have the following results: 17,129 total votes taken. 41.6% share of the total vote +9.4% change in share of the votes",(LAB),", with candidate Jess Phillips",17129,"17,129",41.6,41.6
http://www.bbc.co.uk/news/politics/constituencies/E14000568,3,"Liberal Democrat (LD) , with candidate John Hemming , have the following results: 10,534 total votes taken. 25.6% share of the total vote -14.0% change in share of the votes",(LD),", with candidate John Hemming",10534,"10,534",25.6,25.6
http://www.bbc.co.uk/news/politics/constituencies/E14000568,4,"UKIP (UKIP) , with candidate Paul Clayton , have the following results: 6,637 total votes taken. 16.1% share of the total vote +13.2% change in share of the votes",(UKIP),", with candidate Paul Clayton",6637,"6,637",16.1,16.1
http://www.bbc.co.uk/news/politics/constituencies/E14000568,5,"Conservative (CON) , with candidate Arun Photay , have the following results: 5,760 total votes taken. 14.0% share of the total vote -5.2% change in share of the votes",(CON),", with candidate Arun Photay",5760,"5,760",14,14
http://www.bbc.co.uk/news/politics/constituencies/E14000568,6,"Green Party (GRN) , with candidate Grant Bishop , have the following results: 698 total votes taken. 1.7% share of the total vote +1.7% change in share of the votes",(GRN),", with candidate Grant Bishop",698,698,1.7,1.7
http://www.bbc.co.uk/news/politics/constituencies/E14000568,7,"Respect Party (RES) , with candidate Teval Stephens , have the following results: 187 total votes taken. 0.5% share of the total vote +0.5% change in share of the votes",(RES),", with candidate Teval Stephens",187,187,0.5,0.5
http://www.bbc.co.uk/news/politics/constituencies/E14000568,8,"TUSC (TUSC) , with candidate Eamonn Flynn , have the following results: 135 total votes taken. 0.3% share of the total vote +0.3% change in share of the votes",(TUSC),", with candidate Eamonn Flynn",135,135,0.3,0.3
http://www.bbc.co.uk/news/politics/constituencies/E14000568,9,"Social Democratic Party (SDP) , with candidate Peter Johnson , have the following results: 71 total votes taken. 0.2% share of the total vote +0.2% change in share of the votes",(SDP),", with candidate Peter Johnson",71,71,0.2,0.2
http://www.bbc.co.uk/news/politics/constituencies/E14000569,1,Bishop Auckland,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000569,2,"Labour (LAB) , with candidate Helen Goodman , have the following results: 16,307 total votes taken. 41.4% share of the total vote +2.4% change in share of the votes",(LAB),", with candidate Helen Goodman",16307,"16,307",41.4,41.4
http://www.bbc.co.uk/news/politics/constituencies/E14000569,3,"Conservative (CON) , with candidate Christopher Adams , have the following results: 12,799 total votes taken. 32.5% share of the total vote +6.2% change in share of the votes",(CON),", with candidate Christopher Adams",12799,"12,799",32.5,32.5
http://www.bbc.co.uk/news/politics/constituencies/E14000569,4,"UKIP (UKIP) , with candidate Rhys Burriss , have the following results: 7,015 total votes taken. 17.8% share of the total vote +15.1% change in share of the votes",(UKIP),", with candidate Rhys Burriss",7015,"7,015",17.8,17.8
http://www.bbc.co.uk/news/politics/constituencies/E14000569,5,"Liberal Democrat (LD) , with candidate Stephen White , have the following results: 1,723 total votes taken. 4.4% share of the total vote -18.0% change in share of the votes",(LD),", with candidate Stephen White",1723,"1,723",4.4,4.4
http://www.bbc.co.uk/news/politics/constituencies/E14000569,6,"Green Party (GRN) , with candidate Thom Robinson , have the following results: 1,545 total votes taken. 3.9% share of the total vote +3.9% change in share of the votes",(GRN),", with candidate Thom Robinson",1545,"1,545",3.9,3.9
http://www.bbc.co.uk/news/politics/constituencies/S14000009,1,"Caithness, Sutherland & Easter Ross",,,,,,
http://www.bbc.co.uk/news/politics/constituencies/S14000009,2,"Scottish National Party (SNP) , with candidate Paul Monaghan , have the following results: 15,831 total votes taken. 46.3% share of the total vote +27.1% change in share of the votes",(SNP),", with candidate Paul Monaghan",15831,"15,831",46.3,46.3
http://www.bbc.co.uk/news/politics/constituencies/S14000009,3,"Liberal Democrat (LD) , with candidate John Thurso , have the following results: 11,987 total votes taken. 35.1% share of the total vote -6.3% change in share of the votes",(LD),", with candidate John Thurso",11987,"11,987",35.1,35.1
http://www.bbc.co.uk/news/politics/constituencies/S14000009,4,"Labour (LAB) , with candidate John Erskine , have the following results: 3,061 total votes taken. 9.0% share of the total vote -15.7% change in share of the votes",(LAB),", with candidate John Erskine",3061,"3,061",9,9
http://www.bbc.co.uk/news/politics/constituencies/S14000009,5,"Conservative (CON) , with candidate Alastair Graham , have the following results: 2,326 total votes taken. 6.8% share of the total vote -6.2% change in share of the votes",(CON),", with candidate Alastair Graham",2326,"2,326",6.8,6.8
http://www.bbc.co.uk/news/politics/constituencies/S14000009,6,"UKIP (UKIP) , with candidate Ann Murray , have the following results: 981 total votes taken. 2.9% share of the total vote +2.9% change in share of the votes",(UKIP),", with candidate Ann Murray",981,981,2.9,2.9
http://www.bbc.co.uk/news/politics/constituencies/S14000008,1,"Berwickshire, Roxburgh & Selkirk",,,,,,
http://www.bbc.co.uk/news/politics/constituencies/S14000008,2,"Scottish National Party (SNP) , with candidate Calum Kerr , have the following results: 20,145 total votes taken. 36.6% share of the total vote +27.4% change in share of the votes",(SNP),", with candidate Calum Kerr",20145,"20,145",36.6,36.6
http://www.bbc.co.uk/news/politics/constituencies/S14000008,3,"Conservative (CON) , with candidate John Lamont , have the following results: 19,817 total votes taken. 36.0% share of the total vote +2.2% change in share of the votes",(CON),", with candidate John Lamont",19817,"19,817",36,36
http://www.bbc.co.uk/news/politics/constituencies/S14000008,4,"Liberal Democrat (LD) , with candidate Michael Moore , have the following results: 10,294 total votes taken. 18.7% share of the total vote -26.7% change in share of the votes",(LD),", with candidate Michael Moore",10294,"10,294",18.7,18.7
http://www.bbc.co.uk/news/politics/constituencies/S14000008,5,"Labour (LAB) , with candidate Kenryck Lloyd-Jones , have the following results: 2,700 total votes taken. 4.9% share of the total vote -5.3% change in share of the votes",(LAB),", with candidate Kenryck Lloyd-Jones",2700,"2,700",4.9,4.9
http://www.bbc.co.uk/news/politics/constituencies/S14000008,6,"UKIP (UKIP) , with candidate Peter Neilson , have the following results: 1,316 total votes taken. 2.4% share of the total vote +1.2% change in share of the votes",(UKIP),", with candidate Peter Neilson",1316,"1,316",2.4,2.4
http://www.bbc.co.uk/news/politics/constituencies/S14000008,7,"Green Party (GRN) , with candidate Pauline Stewart , have the following results: 631 total votes taken. 1.1% share of the total vote +1.1% change in share of the votes",(GRN),", with candidate Pauline Stewart",631,631,1.1,1.1
http://www.bbc.co.uk/news/politics/constituencies/S14000008,8,"Independent (IND) , with candidate Jesse Rae , have the following results: 135 total votes taken. 0.2% share of the total vote +0.2% change in share of the votes",(IND),", with candidate Jesse Rae",135,135,0.2,0.2
http://www.bbc.co.uk/news/politics/constituencies/E14000699,1,Fareham,,,,,,
http://www.bbc.co.uk/news/politics/constituencies/E14000699,2,"Conservative (CON) , with candidate Suella Fernandes , have the following results: 30,689 total votes taken. 56.1% share of the total vote +0.8% change in share of the votes",(CON),", with candidate Suella Fernandes",30689,"30,689",56.1,56.1
http://www.bbc.co.uk/news/politics/constituencies/E14000699,3,"UKIP (UKIP) , with candidate Malcolm Jones , have the following results: 8,427 total votes taken. 15.4% share of the total vote +11.3% change in share of the votes",(UKIP),", with candidate Malcolm Jones",8427,"8,427",15.4,15.4
http://www.bbc.co.uk/news/politics/constituencies/E14000699,4,"Labour (LAB) , with candidate Stuart Rose , have the following results: 7,800 total votes taken. 14.3% share of the total vote +0.1% change in share of the votes",(LAB),", with candidate Stuart Rose",7800,"7,800",14.3,14.3
